tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
2021-08-24,DKI4 (Lubang Buaya),0.5411764705882354,0.5844155844155844,0.6190476190476191,0.4285714285714285,0.36,0.588235294117647,110,PM25,TIDAK SEHAT
2021-08-25,DKI4 (Lubang Buaya),0.5529411764705883,0.5584415584415584,0.6190476190476191,0.3333333333333333,0.36,0.7058823529411764,106,PM25,TIDAK SEHAT
2021-08-26,DKI4 (Lubang Buaya),0.4470588235294118,0.461038961038961,0.5873015873015872,0.23809523809523808,0.4,0.4411764705882353,91,PM25,SEDANG
2021-08-27,DKI4 (Lubang Buaya),0.5058823529411764,0.551948051948052,0.5714285714285714,0.38095238095238093,0.4,0.5294117647058824,105,PM25,TIDAK SEHAT
2021-08-28,DKI4 (Lubang Buaya),0.588235294117647,0.6688311688311689,0.5555555555555556,0.38095238095238093,0.5599999999999999,0.5588235294117647,123,PM25,TIDAK SEHAT
2021-08-29,DKI4 (Lubang Buaya),0.6000000000000001,0.6623376623376623,0.5714285714285714,0.47619047619047616,0.4,0.6176470588235293,122,PM25,TIDAK SEHAT
2021-08-30,DKI4 (Lubang Buaya),0.7176470588235293,0.7792207792207793,0.603174603174603,0.6666666666666666,0.43999999999999995,0.7941176470588235,140,PM25,TIDAK SEHAT
2021-08-31,DKI4 (Lubang Buaya),0.5411764705882354,0.577922077922078,0.603174603174603,0.38095238095238093,0.48,0.6470588235294117,109,PM25,TIDAK SEHAT
2021-08-11,DKI5 (Kebon Jeruk) Jakarta Barat,0.4588235294117647,0.4675324675324676,0.4126984126984127,0.4285714285714285,0.33999999999999997,0.6176470588235293,92,PM25,SEDANG
2021-08-12,DKI5 (Kebon Jeruk) Jakarta Barat,0.4588235294117647,0.37662337662337664,0.4603174603174603,0.23809523809523808,0.38,0.4117647058823529,78,PM25,SEDANG
2021-08-13,DKI5 (Kebon Jeruk) Jakarta Barat,0.5411764705882354,0.5194805194805194,0.4761904761904761,0.4285714285714285,0.26,0.8235294117647058,100,PM25,SEDANG
2021-08-19,DKI5 (Kebon Jeruk) Jakarta Barat,0.5647058823529412,0.5584415584415584,0.5555555555555556,0.5238095238095238,0.36,0.8529411764705882,106,PM25,TIDAK SEHAT
2021-08-28,DKI5 (Kebon Jeruk) Jakarta Barat,0.5647058823529412,0.5194805194805194,0.4444444444444444,0.2857142857142857,0.72,0.2352941176470588,100,PM25,SEDANG
2021-08-29,DKI5 (Kebon Jeruk) Jakarta Barat,0.611764705882353,0.5909090909090909,0.4603174603174603,0.38095238095238093,0.5599999999999999,0.2647058823529411,111,PM25,TIDAK SEHAT
2021-08-30,DKI5 (Kebon Jeruk) Jakarta Barat,0.8,0.6883116883116883,0.5079365079365079,0.6666666666666666,0.48,0.7352941176470588,126,PM25,TIDAK SEHAT
2021-08-31,DKI5 (Kebon Jeruk) Jakarta Barat,0.5294117647058822,0.4675324675324676,0.42857142857142855,0.23809523809523808,0.48,0.2941176470588235,92,PM25,SEDANG
2021-09-14,DKI1 (Bunderan HI),0.18823529411764706,0.14285714285714288,0.3333333333333333,0.2857142857142857,0.24000000000000002,0.4411764705882353,42,PM25,BAIK
2021-09-30,DKI1 (Bunderan HI),0.5647058823529412,0.48051948051948057,0.38095238095238093,0.5238095238095238,0.6,0.9705882352941175,94,PM25,SEDANG
2021-09-01,DKI2 (Kelapa Gading),0.7529411764705882,0.5324675324675324,0.8253968253968254,0.5714285714285714,0.43999999999999995,0.7352941176470588,102,PM25,TIDAK SEHAT
2021-09-13,DKI2 (Kelapa Gading),0.4823529411764706,0.3311688311688312,0.7777777777777777,0.3333333333333333,0.38,0.2941176470588235,71,PM25,SEDANG
2021-09-14,DKI2 (Kelapa Gading),0.24705882352941178,0.17532467532467536,0.746031746031746,0.2857142857142857,0.78,0.32352941176470584,50,SO2,BAIK
2021-09-26,DKI2 (Kelapa Gading),0.4823529411764706,0.35064935064935066,0.5396825396825395,0.23809523809523808,0.92,0.05882352941176469,74,PM25,SEDANG
2021-09-27,DKI2 (Kelapa Gading),0.4470588235294118,0.3701298701298701,0.5396825396825395,0.4285714285714285,0.78,0.38235294117647056,77,PM25,SEDANG
2021-09-28,DKI2 (Kelapa Gading),0.39999999999999997,0.3311688311688312,0.5396825396825395,0.2857142857142857,0.82,0.2647058823529411,71,PM25,SEDANG
2021-09-05,DKI3 (Jagakarsa),0.5411764705882354,0.474025974025974,0.6825396825396826,0.4285714285714285,0.5599999999999999,0.2941176470588235,93,PM25,SEDANG
2021-09-06,DKI3 (Jagakarsa),0.6823529411764706,0.5714285714285714,0.7142857142857142,0.5238095238095238,0.41999999999999993,0.32352941176470584,108,PM25,TIDAK SEHAT
2021-09-07,DKI3 (Jagakarsa),0.5294117647058822,0.4155844155844156,0.7142857142857142,0.4285714285714285,0.36,0.32352941176470584,84,PM25,SEDANG
2021-09-08,DKI3 (Jagakarsa),0.5294117647058822,0.4025974025974026,0.7142857142857142,0.47619047619047616,0.41999999999999993,0.32352941176470584,82,PM25,SEDANG
2021-09-09,DKI3 (Jagakarsa),0.38823529411764707,0.26623376623376627,0.6825396825396826,0.3333333333333333,0.45999999999999996,0.2352941176470588,61,PM25,SEDANG
2021-09-10,DKI3 (Jagakarsa),0.39999999999999997,0.3311688311688312,0.73015873015873,0.3333333333333333,0.5599999999999999,0.32352941176470584,71,PM25,SEDANG
2021-09-11,DKI3 (Jagakarsa),0.5411764705882354,0.44805194805194803,0.746031746031746,0.38095238095238093,0.7,0.3529411764705882,89,PM25,SEDANG
2021-09-12,DKI3 (Jagakarsa),0.4705882352941177,0.37662337662337664,0.6984126984126984,0.3333333333333333,0.43999999999999995,0.2647058823529411,78,PM25,SEDANG
2021-09-13,DKI3 (Jagakarsa),0.4235294117647059,0.29220779220779225,0.6984126984126984,0.2857142857142857,0.36,0.2058823529411765,65,PM25,SEDANG
2021-09-14,DKI3 (Jagakarsa),0.2,0.20129870129870128,0.6825396825396826,0.23809523809523808,0.26,0.2058823529411765,51,PM25,SEDANG
2021-09-15,DKI3 (Jagakarsa),0.4470588235294118,0.39610389610389607,0.746031746031746,0.7142857142857143,0.31999999999999995,0.5294117647058824,81,PM25,SEDANG
2021-09-28,DKI3 (Jagakarsa),0.36470588235294116,0.4285714285714286,0.73015873015873,0.38095238095238093,0.48,0.2647058823529411,49,SO2,BAIK
2021-09-29,DKI3 (Jagakarsa),0.5411764705882354,0.038961038961038946,0.73015873015873,0.5238095238095238,0.45999999999999996,0.5294117647058824,61,PM10,SEDANG
2021-09-30,DKI3 (Jagakarsa),0.611764705882353,0.04545454545454544,0.73015873015873,0.6666666666666666,0.64,0.4411764705882353,67,PM10,SEDANG
2021-09-01,DKI4 (Lubang Buaya),0.6235294117647059,0.6363636363636364,0.5873015873015872,0.6666666666666666,0.36,0.676470588235294,118,PM25,TIDAK SEHAT
2021-09-02,DKI4 (Lubang Buaya),0.588235294117647,0.6168831168831169,0.5714285714285714,0.47619047619047616,0.36,0.6176470588235293,115,PM25,TIDAK SEHAT
2021-09-03,DKI4 (Lubang Buaya),0.5529411764705883,0.5909090909090909,0.6190476190476191,0.38095238095238093,0.52,0.5588235294117647,111,PM25,TIDAK SEHAT
2021-09-04,DKI4 (Lubang Buaya),0.4941176470588235,0.474025974025974,0.6190476190476191,0.3333333333333333,0.45999999999999996,0.4411764705882353,93,PM25,SEDANG
2021-09-05,DKI4 (Lubang Buaya),0.6352941176470588,0.6493506493506493,0.6349206349206349,0.47619047619047616,0.38,0.6470588235294117,120,PM25,TIDAK SEHAT
2021-09-06,DKI4 (Lubang Buaya),0.5529411764705883,0.577922077922078,0.6190476190476191,0.3333333333333333,0.41999999999999993,0.3529411764705882,109,PM25,TIDAK SEHAT
2021-09-07,DKI4 (Lubang Buaya),0.4823529411764706,0.4285714285714286,0.6190476190476191,0.2857142857142857,0.26,0.5,86,PM25,SEDANG
2021-09-08,DKI4 (Lubang Buaya),0.5647058823529412,0.5584415584415584,0.5873015873015872,0.619047619047619,0.41999999999999993,0.6176470588235293,106,PM25,TIDAK SEHAT
2021-09-09,DKI4 (Lubang Buaya),0.4352941176470589,0.4025974025974026,0.603174603174603,0.47619047619047616,0.38,0.588235294117647,82,PM25,SEDANG
2021-09-10,DKI4 (Lubang Buaya),0.35294117647058826,0.38961038961038963,0.6190476190476191,0.2857142857142857,0.36,0.4411764705882353,80,PM25,SEDANG
2021-09-11,DKI4 (Lubang Buaya),0.5176470588235293,0.577922077922078,0.6349206349206349,0.38095238095238093,0.5,0.7647058823529411,109,PM25,TIDAK SEHAT
2021-09-12,DKI4 (Lubang Buaya),0.5647058823529412,0.5909090909090909,0.603174603174603,0.38095238095238093,0.31999999999999995,0.4411764705882353,111,PM25,TIDAK SEHAT
2021-09-13,DKI4 (Lubang Buaya),0.4588235294117647,0.4415584415584416,0.6190476190476191,0.23809523809523808,0.19999999999999998,0.3529411764705882,88,PM25,SEDANG
2021-09-14,DKI4 (Lubang Buaya),0.24705882352941178,0.26623376623376627,0.603174603174603,0.19047619047619047,0.22,0.32352941176470584,61,PM25,SEDANG
2021-09-15,DKI4 (Lubang Buaya),0.5294117647058822,0.5844155844155844,0.6190476190476191,0.8095238095238094,0.19999999999999998,0.5588235294117647,110,PM25,TIDAK SEHAT
2021-09-16,DKI4 (Lubang Buaya),0.4470588235294118,0.44805194805194803,0.6190476190476191,0.23809523809523808,0.4,0.32352941176470584,89,PM25,SEDANG
2021-09-17,DKI4 (Lubang Buaya),0.411764705882353,0.42207792207792205,0.6190476190476191,0.19047619047619047,0.41999999999999993,0.2941176470588235,85,PM25,SEDANG
2021-09-18,DKI4 (Lubang Buaya),0.4941176470588235,0.525974025974026,0.6349206349206349,0.23809523809523808,0.30000000000000004,0.32352941176470584,101,PM25,TIDAK SEHAT
2021-09-21,DKI4 (Lubang Buaya),0.4823529411764706,0.512987012987013,0.6507936507936507,0.3333333333333333,0.48,0.47058823529411764,99,PM25,SEDANG
2021-09-22,DKI4 (Lubang Buaya),0.4823529411764706,0.6428571428571429,0.6507936507936507,0.38095238095238093,0.28,0.5,119,PM25,TIDAK SEHAT
2021-09-23,DKI4 (Lubang Buaya),0.4823529411764706,0.6233766233766234,0.6349206349206349,0.3333333333333333,0.31999999999999995,0.4117647058823529,116,PM25,TIDAK SEHAT
2021-09-24,DKI4 (Lubang Buaya),0.4823529411764706,0.577922077922078,0.6825396825396826,0.2857142857142857,0.26,0.4117647058823529,109,PM25,TIDAK SEHAT
2021-09-25,DKI4 (Lubang Buaya),0.4823529411764706,0.5324675324675324,0.6666666666666665,0.23809523809523808,0.36,0.3529411764705882,102,PM25,TIDAK SEHAT
2021-09-28,DKI4 (Lubang Buaya),0.4823529411764706,0.31818181818181823,0.603174603174603,0.19047619047619047,0.6,0.32352941176470584,69,PM25,SEDANG
2021-09-29,DKI4 (Lubang Buaya),0.4823529411764706,0.5324675324675324,0.6666666666666665,0.5238095238095238,0.6,0.588235294117647,102,PM25,TIDAK SEHAT
2021-09-30,DKI4 (Lubang Buaya),0.4823529411764706,0.6298701298701299,0.6666666666666665,0.5238095238095238,0.64,0.676470588235294,117,PM25,TIDAK SEHAT
2021-09-01,DKI5 (Kebon Jeruk) Jakarta Barat,0.5764705882352941,0.487012987012987,0.42857142857142855,0.47619047619047616,0.4,0.6470588235294117,95,PM25,SEDANG
2021-09-02,DKI5 (Kebon Jeruk) Jakarta Barat,0.5529411764705883,0.525974025974026,0.3968253968253968,0.3333333333333333,0.33999999999999997,0.4117647058823529,101,PM25,TIDAK SEHAT
2021-09-03,DKI5 (Kebon Jeruk) Jakarta Barat,0.4823529411764706,0.4675324675324676,0.06349206349206349,0.19047619047619047,0.74,0.14705882352941177,92,PM25,SEDANG
2021-09-13,DKI5 (Kebon Jeruk) Jakarta Barat,0.4235294117647059,0.3246753246753247,0.5396825396825395,0.19047619047619047,0.24000000000000002,0.17647058823529413,70,PM25,SEDANG
2021-09-14,DKI5 (Kebon Jeruk) Jakarta Barat,0.1294117647058824,0.1103896103896104,0.5396825396825395,0.047619047619047616,0.18000000000000002,0.11764705882352941,37,PM25,BAIK
2021-09-15,DKI5 (Kebon Jeruk) Jakarta Barat,0.4470588235294118,0.3831168831168831,0.5396825396825395,0.5714285714285714,0.28,0.6470588235294117,79,PM25,SEDANG
2021-10-13,DKI2 (Kelapa Gading),0.4941176470588235,0.36363636363636365,0.9523809523809523,0.3333333333333333,0.9999999999999999,0.4117647058823529,76,PM25,SEDANG
2021-10-31,DKI2 (Kelapa Gading),0.4823529411764706,0.3831168831168831,0.9523809523809523,0.47619047619047616,0.9600000000000001,0.7058823529411764,79,PM25,SEDANG
2021-10-15,DKI3 (Jagakarsa),0.6705882352941177,0.564935064935065,0.7777777777777777,0.5714285714285714,0.64,0.4411764705882353,107,PM25,TIDAK SEHAT
2021-10-16,DKI3 (Jagakarsa),0.5764705882352941,0.4675324675324676,0.7619047619047619,0.619047619047619,0.54,0.4117647058823529,92,PM25,SEDANG
2021-10-22,DKI3 (Jagakarsa),0.5058823529411764,0.4025974025974026,0.7619047619047619,0.619047619047619,0.4,0.38235294117647056,82,PM25,SEDANG
2021-10-23,DKI3 (Jagakarsa),0.5176470588235293,0.43506493506493504,0.7777777777777777,0.5238095238095238,0.62,0.5,87,PM25,SEDANG
2021-10-24,DKI3 (Jagakarsa),0.6235294117647059,0.5324675324675324,0.7619047619047619,0.7142857142857143,0.78,0.4117647058823529,102,PM25,TIDAK SEHAT
2021-10-01,DKI4 (Lubang Buaya),0.4823529411764706,0.461038961038961,0.6666666666666665,0.38095238095238093,0.54,0.8529411764705882,91,PM25,SEDANG
2021-10-02,DKI4 (Lubang Buaya),0.4823529411764706,0.6948051948051949,0.6825396825396826,0.38095238095238093,0.54,0.4411764705882353,127,PM25,TIDAK SEHAT
2021-10-03,DKI4 (Lubang Buaya),0.4823529411764706,0.49350649350649345,0.6507936507936507,0.3333333333333333,0.48,0.4411764705882353,96,PM25,SEDANG
2021-10-04,DKI4 (Lubang Buaya),0.4823529411764706,0.5844155844155844,0.6507936507936507,0.4285714285714285,0.5,0.588235294117647,110,PM25,TIDAK SEHAT
2021-10-06,DKI4 (Lubang Buaya),0.6000000000000001,0.538961038961039,0.6984126984126984,0.2857142857142857,0.58,0.38235294117647056,103,PM25,TIDAK SEHAT
2021-10-07,DKI4 (Lubang Buaya),0.4352941176470589,0.3701298701298701,0.603174603174603,0.23809523809523808,0.38,0.5588235294117647,77,PM25,SEDANG
2021-10-11,DKI4 (Lubang Buaya),0.5529411764705883,0.5194805194805194,0.6349206349206349,0.38095238095238093,0.72,0.6470588235294117,100,PM25,SEDANG
2021-10-12,DKI4 (Lubang Buaya),0.6470588235294117,0.5909090909090909,0.6984126984126984,0.3333333333333333,0.48,0.6176470588235293,111,PM25,TIDAK SEHAT
2021-10-13,DKI4 (Lubang Buaya),0.4823529411764706,0.461038961038961,0.6507936507936507,0.2857142857142857,0.6,0.4411764705882353,91,PM25,SEDANG
2021-10-14,DKI4 (Lubang Buaya),0.4823529411764706,0.7207792207792207,0.6507936507936507,0.47619047619047616,0.74,0.8235294117647058,131,PM25,TIDAK SEHAT
2021-10-15,DKI4 (Lubang Buaya),1.0,0.8896103896103897,0.603174603174603,0.619047619047619,0.84,0.6470588235294117,157,PM25,TIDAK SEHAT
2021-10-16,DKI4 (Lubang Buaya),0.611764705882353,0.6623376623376623,0.5873015873015872,0.5714285714285714,0.86,0.5588235294117647,122,PM25,TIDAK SEHAT
2021-10-17,DKI4 (Lubang Buaya),0.4823529411764706,0.6883116883116883,0.5714285714285714,0.5238095238095238,0.9,0.676470588235294,126,PM25,TIDAK SEHAT
2021-10-18,DKI4 (Lubang Buaya),0.4941176470588235,0.4415584415584416,0.6190476190476191,0.4285714285714285,0.48,0.4411764705882353,88,PM25,SEDANG
2021-10-19,DKI4 (Lubang Buaya),0.4352941176470589,0.38961038961038963,0.603174603174603,0.7619047619047619,0.45999999999999996,0.5588235294117647,80,PM25,SEDANG
2021-10-20,DKI4 (Lubang Buaya),0.4823529411764706,0.49350649350649345,0.6666666666666665,0.38095238095238093,0.5,0.38235294117647056,96,PM25,SEDANG
2021-10-21,DKI4 (Lubang Buaya),0.4823529411764706,0.4285714285714286,0.6507936507936507,0.38095238095238093,0.7999999999999999,0.4117647058823529,48,O3,BAIK
2021-10-22,DKI4 (Lubang Buaya),0.6588235294117648,0.6493506493506493,0.6666666666666665,0.5238095238095238,0.5599999999999999,0.5,120,PM25,TIDAK SEHAT
2021-10-23,DKI4 (Lubang Buaya),0.588235294117647,0.577922077922078,0.6666666666666665,0.38095238095238093,0.54,0.47058823529411764,109,PM25,TIDAK SEHAT
2021-10-24,DKI4 (Lubang Buaya),0.6235294117647059,0.6038961038961039,0.6507936507936507,0.619047619047619,0.62,0.5588235294117647,113,PM25,TIDAK SEHAT
2021-10-25,DKI4 (Lubang Buaya),0.5529411764705883,0.5454545454545454,0.6507936507936507,0.4285714285714285,0.66,0.5294117647058824,104,PM25,TIDAK SEHAT
2021-10-26,DKI4 (Lubang Buaya),0.7058823529411764,0.7142857142857143,0.6666666666666665,0.6666666666666666,0.5599999999999999,0.588235294117647,130,PM25,TIDAK SEHAT
2021-10-27,DKI4 (Lubang Buaya),0.5176470588235293,0.4545454545454546,0.6349206349206349,0.38095238095238093,0.84,0.5,90,PM25,SEDANG
2021-10-28,DKI4 (Lubang Buaya),0.4588235294117647,0.37662337662337664,0.5873015873015872,0.4285714285714285,0.9600000000000001,0.4117647058823529,78,PM25,SEDANG
2021-10-29,DKI4 (Lubang Buaya),0.4235294117647059,0.3831168831168831,0.603174603174603,0.619047619047619,0.74,0.32352941176470584,79,PM25,SEDANG
2021-10-30,DKI4 (Lubang Buaya),0.5529411764705883,0.538961038961039,0.6349206349206349,0.619047619047619,0.9999999999999999,0.4117647058823529,103,PM25,TIDAK SEHAT
2021-10-31,DKI4 (Lubang Buaya),0.4823529411764706,0.3831168831168831,0.5396825396825395,0.4285714285714285,0.4,0.4117647058823529,79,PM25,SEDANG
2021-10-01,DKI5 (Kebon Jeruk) Jakarta Barat,0.4705882352941177,0.4155844155844156,0.5396825396825395,0.2857142857142857,0.52,0.2352941176470588,84,PM25,SEDANG
2021-10-02,DKI5 (Kebon Jeruk) Jakarta Barat,0.611764705882353,0.5324675324675324,0.5396825396825395,0.38095238095238093,0.45999999999999996,0.3529411764705882,102,PM25,TIDAK SEHAT
2021-10-03,DKI5 (Kebon Jeruk) Jakarta Barat,0.4705882352941177,0.4025974025974026,0.5396825396825395,0.2857142857142857,0.4,0.2352941176470588,82,PM25,SEDANG
2021-10-13,DKI5 (Kebon Jeruk) Jakarta Barat,0.37647058823529417,0.31818181818181823,0.5396825396825395,0.23809523809523808,0.43999999999999995,0.2647058823529411,69,PM25,SEDANG
2021-10-14,DKI5 (Kebon Jeruk) Jakarta Barat,0.5058823529411764,0.461038961038961,0.5396825396825395,0.38095238095238093,0.54,0.2941176470588235,91,PM25,SEDANG
2021-10-15,DKI5 (Kebon Jeruk) Jakarta Barat,0.6470588235294117,0.564935064935065,0.5396825396825395,0.4285714285714285,0.62,0.3529411764705882,107,PM25,TIDAK SEHAT
2021-10-16,DKI5 (Kebon Jeruk) Jakarta Barat,0.6235294117647059,0.5974025974025974,0.5396825396825395,0.5714285714285714,0.48,0.38235294117647056,112,PM25,TIDAK SEHAT
2021-10-25,DKI5 (Kebon Jeruk) Jakarta Barat,0.5764705882352941,0.525974025974026,0.5396825396825395,0.5238095238095238,0.5599999999999999,0.2941176470588235,101,PM25,TIDAK SEHAT
2021-10-26,DKI5 (Kebon Jeruk) Jakarta Barat,0.5058823529411764,0.4675324675324676,0.5396825396825395,0.6666666666666666,0.41999999999999993,0.588235294117647,92,PM25,SEDANG
2021-11-12,DKI1 (Bunderan HI),0.2,0.1883116883116883,0.4444444444444444,0.38095238095238093,0.16,0.14705882352941177,49,PM25,BAIK
2021-11-13,DKI1 (Bunderan HI),0.4235294117647059,0.3246753246753247,0.5238095238095237,0.6666666666666666,0.38,0.2352941176470588,70,PM25,SEDANG
2021-11-14,DKI1 (Bunderan HI),0.31764705882352945,0.21428571428571427,0.4126984126984127,0.4285714285714285,0.19999999999999998,0.08823529411764705,53,PM25,SEDANG
2021-11-15,DKI1 (Bunderan HI),0.1411764705882353,0.12337662337662339,0.42857142857142855,0.2857142857142857,0.16,0.08823529411764705,39,PM25,BAIK
2021-11-16,DKI1 (Bunderan HI),0.18823529411764706,0.17532467532467536,0.4444444444444444,0.2857142857142857,0.06,0.05882352941176469,47,PM25,BAIK
2021-11-17,DKI1 (Bunderan HI),0.4705882352941177,0.3311688311688312,0.746031746031746,0.5238095238095238,0.13999999999999999,0.14705882352941177,71,PM25,SEDANG
2021-11-18,DKI1 (Bunderan HI),0.4705882352941177,0.3571428571428572,0.6349206349206349,0.7619047619047619,0.22,0.2647058823529411,75,PM25,SEDANG
2021-11-19,DKI1 (Bunderan HI),0.15294117647058825,0.12987012987012989,0.4444444444444444,0.23809523809523808,0.16,0.02941176470588236,40,PM25,BAIK
2021-11-20,DKI1 (Bunderan HI),0.15294117647058825,0.15584415584415587,0.4761904761904761,0.23809523809523808,0.1,0.05882352941176469,44,PM25,BAIK
2021-11-21,DKI1 (Bunderan HI),0.3058823529411765,0.22077922077922077,0.4761904761904761,0.619047619047619,0.16,0.05882352941176469,54,PM25,SEDANG
2021-11-22,DKI1 (Bunderan HI),0.1411764705882353,0.08441558441558442,0.4603174603174603,0.23809523809523808,0.12000000000000002,0.02941176470588236,33,PM25,BAIK
2021-11-23,DKI1 (Bunderan HI),0.05882352941176472,0.06493506493506493,0.4603174603174603,0.23809523809523808,0.1,0.02941176470588236,32,SO2,BAIK
2021-11-24,DKI1 (Bunderan HI),0.09411764705882353,0.09740259740259741,0.42857142857142855,0.2857142857142857,0.07999999999999999,0.05882352941176469,35,PM25,BAIK
2021-11-25,DKI1 (Bunderan HI),0.2823529411764706,0.24025974025974026,0.49206349206349204,0.38095238095238093,0.06,0.08823529411764705,57,PM25,SEDANG
2021-11-26,DKI1 (Bunderan HI),0.22352941176470592,0.23376623376623376,0.4603174603174603,0.47619047619047616,0.01999999999999999,0.08823529411764705,56,PM25,SEDANG
2021-11-27,DKI1 (Bunderan HI),0.1764705882352941,0.1103896103896104,0.42857142857142855,0.38095238095238093,0.0,0.02941176470588236,37,PM25,BAIK
2021-11-28,DKI1 (Bunderan HI),0.047058823529411764,0.0,0.4126984126984127,0.14285714285714285,0.12000000000000002,0.0,29,SO2,BAIK
2021-11-29,DKI1 (Bunderan HI),0.09411764705882353,0.05194805194805194,0.42857142857142855,0.23809523809523808,0.07999999999999999,0.02941176470588236,30,SO2,BAIK
2021-11-30,DKI1 (Bunderan HI),0.1647058823529412,0.1948051948051948,0.4444444444444444,0.3333333333333333,0.19999999999999998,0.08823529411764705,50,PM25,BAIK
2021-11-18,DKI2 (Kelapa Gading),0.5058823529411764,0.39610389610389607,0.1746031746031746,0.38095238095238093,0.9600000000000001,0.588235294117647,81,PM25,SEDANG
2021-11-19,DKI2 (Kelapa Gading),0.2,0.16233766233766236,0.031746031746031744,0.23809523809523808,0.6799999999999999,0.2352941176470588,45,PM25,BAIK
2021-11-20,DKI2 (Kelapa Gading),0.1647058823529412,0.1948051948051948,0.06349206349206349,0.2857142857142857,0.66,0.3529411764705882,50,PM25,BAIK
2021-11-21,DKI2 (Kelapa Gading),0.29411764705882354,0.24675324675324675,0.06349206349206349,0.619047619047619,0.74,0.4117647058823529,58,PM25,SEDANG
2021-11-22,DKI2 (Kelapa Gading),0.11764705882352944,0.15584415584415587,0.07936507936507936,0.23809523809523808,0.66,0.2352941176470588,44,PM25,BAIK
2021-11-23,DKI2 (Kelapa Gading),0.11764705882352944,0.22727272727272727,0.031746031746031744,0.23809523809523808,0.66,0.14705882352941177,55,PM25,SEDANG
2021-11-24,DKI2 (Kelapa Gading),0.07058823529411767,0.16233766233766236,0.015873015873015872,0.23809523809523808,0.58,0.2352941176470588,45,PM25,BAIK
2021-11-25,DKI2 (Kelapa Gading),0.2823529411764706,0.24675324675324675,0.06349206349206349,0.3333333333333333,0.64,0.5,58,PM25,SEDANG
2021-11-26,DKI2 (Kelapa Gading),0.38823529411764707,0.3116883116883117,0.12698412698412698,0.4285714285714285,0.62,0.7941176470588235,68,PM25,SEDANG
2021-11-27,DKI2 (Kelapa Gading),0.22352941176470592,0.4285714285714286,0.06349206349206349,0.2857142857142857,0.74,0.32352941176470584,45,O3,BAIK
2021-11-28,DKI2 (Kelapa Gading),0.03529411764705884,0.4285714285714286,0.0,0.23809523809523808,0.78,0.14705882352941177,47,O3,BAIK
2021-11-29,DKI2 (Kelapa Gading),0.08235294117647057,0.4285714285714286,0.015873015873015872,0.2857142857142857,0.6799999999999999,0.2352941176470588,42,O3,BAIK
2021-11-30,DKI2 (Kelapa Gading),0.1764705882352941,0.4285714285714286,0.031746031746031744,0.2857142857142857,0.72,0.38235294117647056,44,O3,BAIK
2021-11-19,DKI3 (Jagakarsa),0.05882352941176472,0.05194805194805194,0.603174603174603,0.047619047619047616,0.4,0.02941176470588236,41,SO2,BAIK
2021-11-20,DKI3 (Jagakarsa),0.25882352941176473,0.21428571428571427,0.6349206349206349,0.19047619047619047,0.45999999999999996,0.11764705882352941,53,PM25,SEDANG
2021-11-21,DKI3 (Jagakarsa),0.4352941176470589,0.36363636363636365,0.603174603174603,0.5714285714285714,0.41999999999999993,0.2647058823529411,76,PM25,SEDANG
2021-11-22,DKI3 (Jagakarsa),0.1647058823529412,0.13636363636363638,0.6190476190476191,0.09523809523809523,0.38,0.05882352941176469,42,SO2,BAIK
2021-11-23,DKI3 (Jagakarsa),0.10588235294117648,0.06493506493506493,0.603174603174603,0.047619047619047616,0.41999999999999993,0.0,41,SO2,BAIK
2021-11-24,DKI3 (Jagakarsa),0.23529411764705882,0.22727272727272727,0.6190476190476191,0.14285714285714285,0.52,0.08823529411764705,55,PM25,SEDANG
2021-11-25,DKI3 (Jagakarsa),0.5647058823529412,0.40909090909090906,0.6190476190476191,0.47619047619047616,0.38,0.2058823529411765,83,PM25,SEDANG
2021-11-26,DKI3 (Jagakarsa),0.4235294117647059,0.3311688311688312,0.603174603174603,0.7142857142857143,0.4,0.17647058823529413,71,PM25,SEDANG
2021-11-27,DKI3 (Jagakarsa),0.18823529411764706,0.13636363636363638,0.603174603174603,0.2857142857142857,0.4,0.2647058823529411,41,PM25,BAIK
2021-11-28,DKI3 (Jagakarsa),0.011764705882352955,0.03246753246753245,0.603174603174603,0.09523809523809523,0.52,0.05882352941176469,41,SO2,BAIK
2021-11-29,DKI3 (Jagakarsa),0.1647058823529412,0.06493506493506493,0.6190476190476191,0.23809523809523808,0.22,0.11764705882352941,42,SO2,BAIK
2021-11-30,DKI3 (Jagakarsa),0.36470588235294116,0.07142857142857142,0.6349206349206349,0.38095238095238093,0.54,0.2058823529411765,46,PM10,BAIK
2021-11-08,DKI4 (Lubang Buaya),0.4352941176470589,0.3246753246753247,0.6507936507936507,0.5714285714285714,0.36,0.3529411764705882,70,PM25,SEDANG
2021-11-09,DKI4 (Lubang Buaya),0.5764705882352941,0.5584415584415584,0.6349206349206349,0.619047619047619,0.45999999999999996,0.4411764705882353,106,PM25,TIDAK SEHAT
2021-11-18,DKI4 (Lubang Buaya),0.5647058823529412,0.5584415584415584,0.603174603174603,0.3333333333333333,0.38,0.4117647058823529,106,PM25,TIDAK SEHAT
2021-11-19,DKI4 (Lubang Buaya),0.09411764705882353,0.1168831168831169,0.5238095238095237,0.047619047619047616,0.18000000000000002,0.11764705882352941,38,PM25,BAIK
2021-11-20,DKI4 (Lubang Buaya),0.1294117647058824,0.24675324675324675,0.5555555555555556,0.19047619047619047,0.26,0.2647058823529411,58,PM25,SEDANG
